,price,number_of_reviews,number_of_answered_questions_num,average_review_rating_out_of_5,average_rating_bin
2584,374.96,8,7,4.9,Excellent
2585,32.97,13,7,4.2,Excellent
2586,43.0,1,7,5.0,Excellent
2587,34.99,1,7,4.0,Excellent
2588,0.0,3,7,4.7,Excellent
2589,6.99,2,7,4.5,Excellent
2590,34.99,82,2,4.5,Excellent
2591,6.0,1,2,5.0,Excellent
2592,0.0,1,2,5.0,Excellent
2593,19.99,3,2,5.0,Excellent
2594,39.99,6,1,4.8,Excellent
2595,0.0,1,0,5.0,Excellent
2596,3.44,1,0,4.0,Excellent
2597,14.99,1,0,4.0,Excellent
2598,18.99,1,0,5.0,Excellent
2599,17.26,1,0,5.0,Excellent
2600,0.0,2,0,5.0,Excellent
2601,15.04,1,0,4.0,Excellent
2602,9.19,1,0,5.0,Excellent
2603,5.06,1,0,5.0,Excellent
2604,1.99,1,0,5.0,Excellent
2605,39.97,1,0,5.0,Excellent
2606,49.5,1,1,5.0,Excellent
2607,0.0,1,1,5.0,Excellent
2608,0.0,1,1,5.0,Excellent
2609,0.0,2,1,5.0,Excellent
2610,4.99,1,1,5.0,Excellent
2611,0.0,4,1,4.0,Excellent
2612,139.99,2,1,4.0,Excellent
2613,10.95,8,2,5.0,Excellent
2614,2.84,1,2,5.0,Excellent
2615,7.5,1,2,5.0,Excellent
2616,34.99,2,1,5.0,Excellent
2617,3.85,1,1,5.0,Excellent
2618,13.99,1,1,5.0,Excellent
2619,18.4,2,1,4.5,Excellent
2620,0.0,15,2,4.3,Excellent
2621,7.99,1,2,4.0,Excellent
2622,0.0,6,2,5.0,Excellent
2623,46.99,33,2,4.7,Excellent
2624,5.9,1,2,5.0,Excellent
2625,0.0,1,2,5.0,Excellent
2626,29.95,8,2,4.3,Excellent
2627,38.95,3,2,5.0,Excellent
2628,4.62,1,2,4.0,Excellent
2629,5.0,1,2,4.0,Excellent
2630,6.49,1,2,5.0,Excellent
2631,0.0,2,2,5.0,Excellent
2632,47.87,1,2,5.0,Excellent
2633,12.97,1,2,4.0,Excellent
2634,3.59,1,2,5.0,Excellent
2635,3.96,1,2,4.0,Excellent
2636,4.49,2,1,5.0,Excellent
2637,0.0,1,1,5.0,Excellent
2638,2.24,1,1,5.0,Excellent
2639,16.99,12,1,4.3,Excellent
2640,8.25,29,1,4.4,Excellent
2641,0.0,2,1,4.5,Excellent
2642,9.99,1,1,5.0,Excellent
2643,0.0,1,1,5.0,Excellent
2644,6.48,3,1,4.7,Excellent
2645,3.41,3,1,4.0,Excellent
2646,9.98,2,1,5.0,Excellent
2647,3.49,1,1,5.0,Excellent
2648,0.0,2,1,4.0,Excellent
2649,0.0,1,1,5.0,Excellent
2650,5.95,1,1,4.0,Excellent
2651,27.99,3,1,4.7,Excellent
2652,0.0,12,2,4.3,Excellent
2653,4.5,1,2,5.0,Excellent
2654,20.57,2,2,4.0,Excellent
2655,90.99,1,2,5.0,Excellent
2656,1.89,2,2,5.0,Excellent
2657,14.97,4,2,4.5,Excellent
2658,26.99,1,2,5.0,Excellent
2659,90.3,1,2,5.0,Excellent
2660,6.57,2,2,5.0,Excellent
2661,0.0,1,2,4.0,Excellent
2662,19.7,5,1,4.2,Excellent
2663,0.0,1,1,4.0,Excellent
2664,17.95,5,1,4.4,Excellent
2665,0.0,18,1,4.6,Excellent
2666,6.38,29,1,4.3,Excellent
2667,10.81,1,3,5.0,Excellent
2668,54.99,2,0,4.5,Excellent
2669,83.88,1,2,5.0,Excellent
2670,14.5,7,1,4.9,Excellent
2671,40.68,1,1,5.0,Excellent
2672,0.0,4,1,4.8,Excellent
2673,0.0,4,1,4.5,Excellent
2674,1.7,1,1,5.0,Excellent
2675,3.75,1,1,5.0,Excellent
2676,24.95,3,2,4.7,Excellent
2677,3.78,3,2,4.7,Excellent
2678,0.0,5,2,4.2,Excellent
2679,1.69,3,2,5.0,Excellent
2680,4.46,2,2,4.5,Excellent
2681,79.97,3,2,5.0,Excellent
2682,5.69,1,2,5.0,Excellent
2683,9.69,3,2,4.7,Excellent
2684,24.97,2,1,5.0,Excellent
2685,11.49,1,1,5.0,Excellent
2686,16.99,1,1,5.0,Excellent
2687,34.99,1,1,5.0,Excellent
2688,14.99,1,1,5.0,Excellent
2689,0.0,1,1,5.0,Excellent
2690,3.95,5,1,4.6,Excellent
2691,5.5,1,1,5.0,Excellent
2692,89.95,1,1,5.0,Excellent
2693,40.62,6,2,5.0,Excellent
2694,0.0,2,2,4.5,Excellent
2695,12.89,2,2,4.5,Excellent
2696,2.89,1,2,5.0,Excellent
2697,3.65,1,2,5.0,Excellent
2698,3.87,1,2,5.0,Excellent
2699,2.19,1,2,5.0,Excellent
2700,22.95,5,2,4.8,Excellent
2701,3.99,5,1,5.0,Excellent
2702,34.9,1,1,5.0,Excellent
2703,6.99,1,1,4.0,Excellent
2704,4.62,4,1,5.0,Excellent
2705,0.0,12,1,4.5,Excellent
2706,0.0,1,1,5.0,Excellent
2707,2.64,3,1,4.7,Excellent
2708,33.55,1,1,4.0,Excellent
2709,14.25,3,1,5.0,Excellent
2710,0.0,1,1,4.0,Excellent
2711,8.99,1,1,5.0,Excellent
2712,33.95,2,2,4.5,Excellent
2713,19.99,1,2,5.0,Excellent
2714,35.2,3,2,4.7,Excellent
2715,0.0,8,2,4.4,Excellent
2716,44.0,2,2,5.0,Excellent
2717,7.5,6,2,4.5,Excellent
2718,5.75,2,2,4.5,Excellent
2719,32.44,2,2,4.5,Excellent
2720,1.75,1,2,5.0,Excellent
2721,0.0,4,2,4.0,Excellent
2722,14.99,2,2,5.0,Excellent
2723,6.99,1,2,5.0,Excellent
2724,17.95,16,2,4.4,Excellent
2725,0.0,4,2,4.8,Excellent
2726,0.0,1,2,5.0,Excellent
2727,4.49,1,2,5.0,Excellent
2728,16.05,1,2,5.0,Excellent
2729,9.76,2,2,5.0,Excellent
2730,29.95,1,2,4.0,Excellent
2731,45.99,1,2,5.0,Excellent
2732,24.7,6,2,4.8,Excellent
2733,0.0,4,2,4.0,Excellent
2734,4.49,1,2,4.0,Excellent
2735,8.01,7,2,4.4,Excellent
2736,29.95,5,2,4.0,Excellent
2737,0.0,1,2,5.0,Excellent
2738,7.99,3,2,4.7,Excellent
2739,0.0,20,2,4.8,Excellent
2740,5.99,2,2,4.0,Excellent
2741,14.95,7,2,4.7,Excellent
2742,11.99,2,2,5.0,Excellent
2743,1.89,1,2,5.0,Excellent
2744,4.95,3,2,5.0,Excellent
2745,1.18,4,2,4.3,Excellent
2746,17.95,1,2,5.0,Excellent
2747,0.88,1,2,5.0,Excellent
2748,14.3,6,2,4.0,Excellent
2749,1.85,3,2,4.7,Excellent
2750,3.94,1,2,4.0,Excellent
2751,26.06,3,1,5.0,Excellent
2752,0.0,1,1,5.0,Excellent
2753,8.99,1,1,4.0,Excellent
2754,211.87,1,1,5.0,Excellent
2755,0.0,3,1,4.7,Excellent
2756,17.99,1,1,5.0,Excellent
2757,10.95,10,3,4.3,Excellent
2758,57.17,2,3,5.0,Excellent
2759,35.99,1,3,5.0,Excellent
2760,0.0,3,3,5.0,Excellent
2761,0.0,1,3,5.0,Excellent
2762,42.95,11,3,4.6,Excellent
2763,2.29,2,3,4.5,Excellent
2764,29.9,7,3,4.4,Excellent
2765,12.99,4,3,5.0,Excellent
2766,0.0,1,3,4.0,Excellent
2767,79.99,9,1,5.0,Excellent
2768,16.16,1,1,5.0,Excellent
2769,16.95,3,1,5.0,Excellent
2770,2.99,20,1,4.3,Excellent
2771,5.8,1,1,5.0,Excellent
2772,15.95,7,1,4.4,Excellent
2773,17.43,1,1,5.0,Excellent
2774,3.99,2,1,5.0,Excellent
2775,0.0,1,1,4.0,Excellent
2776,91.13,1,1,5.0,Excellent
2777,15.99,1,1,5.0,Excellent
2778,75.12,1,1,5.0,Excellent
2779,8.42,11,1,4.7,Excellent
2780,21.6,1,2,5.0,Excellent
2781,4.05,1,2,5.0,Excellent
2782,5.23,1,2,5.0,Excellent
2783,0.0,21,2,4.8,Excellent
2784,0.0,1,2,5.0,Excellent
2785,9.99,1,2,5.0,Excellent
2786,12.53,5,1,4.6,Excellent
2787,4.39,5,1,4.4,Excellent
2788,1.12,1,1,4.0,Excellent
2789,3.99,7,1,4.4,Excellent
2790,15.99,2,1,4.5,Excellent
2791,12.98,4,1,4.3,Excellent
2792,0.0,2,1,4.5,Excellent
2793,4.49,3,2,4.0,Excellent
2794,3.25,1,0,5.0,Excellent
2795,2.81,1,0,4.0,Excellent
2796,3.99,1,0,4.0,Excellent
2797,21.99,1,0,5.0,Excellent
2798,1.45,2,0,5.0,Excellent
2799,1.74,3,0,4.7,Excellent
2800,3.53,1,0,5.0,Excellent
2801,9.85,1,0,5.0,Excellent
2802,1.98,1,0,5.0,Excellent
2803,3.95,1,0,5.0,Excellent
2804,2.99,2,0,5.0,Excellent
2805,2.0,2,0,4.5,Excellent
2806,11.64,1,0,4.0,Excellent
2807,1.47,1,0,5.0,Excellent
2808,2.75,3,0,4.7,Excellent
2809,1.78,17,0,4.6,Excellent
2810,2.35,1,0,5.0,Excellent
2811,1.99,1,0,4.0,Excellent
2812,1.99,1,0,5.0,Excellent
2813,1.49,1,0,4.0,Excellent
2814,1.87,1,0,5.0,Excellent
2815,2.08,1,0,4.0,Excellent
2816,1.39,1,0,5.0,Excellent
2817,3.79,1,0,5.0,Excellent
2818,2.49,1,0,5.0,Excellent
2819,4.8,127,0,4.7,Excellent
2820,1.28,51,0,4.4,Excellent
2821,1.83,2,0,5.0,Excellent
2822,4.65,1,0,5.0,Excellent
2823,1.17,1,0,5.0,Excellent
2824,6.94,1,0,5.0,Excellent
2825,1.57,11,0,4.3,Excellent
2826,31.03,10,0,4.0,Excellent
2827,9.99,5,0,4.6,Excellent
2828,2.99,1,0,4.0,Excellent
2829,5.99,2,0,3.0,Good
2830,0.0,6,0,4.8,Excellent
2831,1.17,2,0,5.0,Excellent
2832,2.74,1,0,5.0,Excellent
2833,1.5,1,0,5.0,Excellent
2834,2.43,3,0,4.7,Excellent
2835,1.57,1,0,5.0,Excellent
2836,1.94,5,0,5.0,Excellent
2837,2.85,7,0,4.9,Excellent
2838,3.2,4,0,4.3,Excellent
2839,8.99,1,0,5.0,Excellent
2840,1.79,4,0,4.5,Excellent
2841,2.66,7,0,4.6,Excellent
2842,7.5,1,0,5.0,Excellent
2843,1.5,1,0,4.0,Excellent
2844,3.02,1,0,5.0,Excellent
2845,1.82,4,0,5.0,Excellent
2846,1.98,2,0,5.0,Excellent
2847,4.27,1,0,5.0,Excellent
2848,16.98,1,0,5.0,Excellent
2849,12.3,2,1,5.0,Excellent
2850,3.65,3,1,5.0,Excellent
2851,1.85,1,1,4.0,Excellent
2852,12.43,1,1,5.0,Excellent
2853,3.99,2,1,5.0,Excellent
2854,13.98,1,1,5.0,Excellent
2855,1.65,1,1,5.0,Excellent
2856,10.99,1,1,5.0,Excellent
2857,2.98,2,1,4.0,Excellent
2858,6.77,1,1,5.0,Excellent
2859,1.46,3,1,5.0,Excellent
2860,2.6,1,1,5.0,Excellent
2861,2.94,2,1,5.0,Excellent
2862,4.54,1,1,5.0,Excellent
2863,0.0,2,1,5.0,Excellent
2864,1.64,10,1,4.2,Excellent
2865,6.48,1,1,5.0,Excellent
2866,2.64,1,1,5.0,Excellent
2867,1.94,3,1,4.7,Excellent
2868,1.69,1,1,5.0,Excellent
2869,2.22,1,1,5.0,Excellent
2870,2.07,7,1,4.4,Excellent
2871,5.18,3,1,5.0,Excellent
2872,2.99,1,1,5.0,Excellent
2873,3.06,6,1,4.3,Excellent
2874,5.37,4,1,4.3,Excellent
2875,2.36,25,1,4.4,Excellent
2876,2.1,4,1,5.0,Excellent
2877,19.98,1,1,4.0,Excellent
2878,80.99,63,2,4.8,Excellent
2879,2.39,24,1,4.3,Excellent
2880,1.5,2,1,5.0,Excellent
2881,15.98,1,1,5.0,Excellent
2882,2.15,2,1,5.0,Excellent
2883,1.73,2,1,5.0,Excellent
2884,5.19,1,1,5.0,Excellent
2885,2.49,3,1,4.7,Excellent
2886,3.99,1,1,5.0,Excellent
2887,8.99,1,1,5.0,Excellent
2888,3.99,1,1,4.0,Excellent
2889,2.25,60,1,4.8,Excellent
2890,0.0,1,1,5.0,Excellent
2891,2.2,2,1,5.0,Excellent
2892,16.49,2,1,5.0,Excellent
2893,3.99,2,1,5.0,Excellent
2894,1.29,1,1,5.0,Excellent
2895,1.8,8,1,4.6,Excellent
2896,42.88,1,1,5.0,Excellent
2897,3.9,1,1,4.0,Excellent
2898,2.99,1,1,5.0,Excellent
2899,4.35,3,1,5.0,Excellent
2900,7.99,1,1,5.0,Excellent
2901,2.71,1,1,5.0,Excellent
2902,1.47,120,1,4.5,Excellent
2903,2.84,111,1,4.4,Excellent
2904,3.86,6,1,4.3,Excellent
2905,2.6,3,1,5.0,Excellent
2906,2.68,1,1,5.0,Excellent
2907,2.9,1,1,5.0,Excellent
2908,3.06,2,1,4.5,Excellent
2909,2.98,1,1,5.0,Excellent
2910,1.74,8,1,4.4,Excellent
2911,3.5,1,1,5.0,Excellent
2912,3.19,1,1,5.0,Excellent
2913,1.99,8,1,4.4,Excellent
2914,5.0,1,1,4.0,Excellent
2915,2.75,1,1,5.0,Excellent
2916,1.97,9,1,4.0,Excellent
2917,1.47,8,1,4.6,Excellent
2918,1.4,2,1,4.0,Excellent
2919,6.9,4,1,4.3,Excellent
2920,3.24,2,1,5.0,Excellent
2921,0.96,1,1,5.0,Excellent
2922,3.49,2,1,5.0,Excellent
2923,2.15,9,1,4.4,Excellent
2924,1.0,1,1,5.0,Excellent
2925,29.99,3,1,5.0,Excellent
2926,2.19,2,1,5.0,Excellent
2927,7.95,8,1,4.3,Excellent
2928,1.5,1,1,5.0,Excellent
2929,0.0,1,1,4.0,Excellent
2930,3.4,3,1,5.0,Excellent
2931,1.98,2,1,4.5,Excellent
2932,2.24,1,1,5.0,Excellent
2933,0.0,1,1,5.0,Excellent
2934,1.2,13,1,4.6,Excellent
2935,12.99,2,1,5.0,Excellent
2936,9.25,1,1,5.0,Excellent
2937,12.96,1,1,5.0,Excellent
2938,2.41,1,1,4.0,Excellent
2939,1.23,1,1,5.0,Excellent
2940,1.59,12,1,4.5,Excellent
2941,3.16,2,1,4.5,Excellent
2942,1.89,43,2,4.3,Excellent
2943,1.93,1,2,5.0,Excellent
2944,0.95,116,2,4.5,Excellent
2945,1.43,13,2,4.6,Excellent
2946,2.68,7,2,5.0,Excellent
2947,1.0,1,2,5.0,Excellent
2948,2.0,8,2,5.0,Excellent
2949,2.48,2,2,4.0,Excellent
2950,4.1,17,2,4.8,Excellent
2951,0.0,1,2,5.0,Excellent
2952,9.99,1,2,5.0,Excellent
2953,1.17,2,2,4.0,Excellent
2954,10.9,1,2,5.0,Excellent
2955,1.85,11,2,4.8,Excellent
2956,3.32,1,2,4.0,Excellent
2957,1.5,1,2,5.0,Excellent
2958,2.2,1,2,5.0,Excellent
2959,2.27,1,2,4.0,Excellent
2960,2.99,1,2,5.0,Excellent
2961,2.74,3,1,5.0,Excellent
2962,2.38,1,1,5.0,Excellent
2963,1.74,2,1,5.0,Excellent
2964,4.75,3,1,4.7,Excellent
2965,4.94,1,1,5.0,Excellent
2966,2.99,1,1,5.0,Excellent
2967,11.98,1,1,5.0,Excellent
2968,2.09,2,1,5.0,Excellent
2969,2.13,1,1,5.0,Excellent
2970,2.5,1,1,5.0,Excellent
2971,8.24,54,1,4.5,Excellent
2972,1.73,1,1,5.0,Excellent
2973,2.05,1,1,4.0,Excellent
2974,3.99,1,1,5.0,Excellent
2975,1.97,9,1,4.6,Excellent
2976,1.99,4,1,4.0,Excellent
2977,1.8,1,1,4.0,Excellent
2978,3.99,1,1,5.0,Excellent
2979,2.9,1,1,4.0,Excellent
2980,3.99,6,1,4.8,Excellent
2981,1.9,1,1,5.0,Excellent
2982,0.0,1,1,4.0,Excellent
2983,3.46,7,1,4.3,Excellent
2984,1.46,9,1,4.8,Excellent
2985,1.89,27,1,4.6,Excellent
2986,1.85,3,1,5.0,Excellent
2987,1.99,4,1,4.0,Excellent
2988,1.6,1,1,5.0,Excellent
2989,3.43,12,1,4.6,Excellent
2990,4.11,1,1,5.0,Excellent
2991,2.35,1,1,4.0,Excellent
2992,1.89,33,1,4.9,Excellent
2993,1.61,1,1,4.0,Excellent
2994,3.95,2,0,5.0,Excellent
2995,6.49,2,0,5.0,Excellent
2996,2.95,5,0,4.6,Excellent
2997,1.99,1,0,4.0,Excellent
2998,2.94,1,0,5.0,Excellent
2999,3.99,1,0,5.0,Excellent
3000,1.99,1,0,5.0,Excellent
3001,2.63,2,0,4.0,Excellent
3002,2.98,1,0,5.0,Excellent
3003,1.8,1,0,5.0,Excellent
3004,7.97,2,0,5.0,Excellent
3005,3.99,1,0,5.0,Excellent
3006,1.46,3,0,4.7,Excellent
3007,19.42,1,0,5.0,Excellent
3008,1.8,6,0,4.3,Excellent
3009,1.4,2,0,5.0,Excellent
3010,1.8,2,0,5.0,Excellent
3011,2.04,1,0,5.0,Excellent
3012,1.58,11,2,4.5,Excellent
3013,1.99,1,2,4.0,Excellent
3014,2.15,42,2,4.3,Excellent
3015,2.03,4,2,5.0,Excellent
3016,2.38,2,2,5.0,Excellent
3017,11.58,1,2,5.0,Excellent
3018,2.1,1,2,4.0,Excellent
3019,4.4,7,2,4.0,Excellent
3020,2.1,1,2,5.0,Excellent
3021,5.08,1,2,5.0,Excellent
3022,3.78,6,2,4.3,Excellent
3023,0.0,3,2,5.0,Excellent
3024,3.97,2,2,4.5,Excellent
3025,4.86,9,2,4.3,Excellent
3026,2.97,1,2,5.0,Excellent
3027,2.03,5,2,5.0,Excellent
3028,0.0,12,2,4.8,Excellent
3029,3.45,2,2,5.0,Excellent
3030,3.25,1,2,5.0,Excellent
3031,2.73,9,2,4.9,Excellent
3032,1.88,4,2,4.0,Excellent
3033,1.99,1,2,5.0,Excellent
3034,4.2,1,2,5.0,Excellent
3035,3.39,1,2,4.0,Excellent
3036,3.07,1,2,4.0,Excellent
3037,1.97,1,2,5.0,Excellent
3038,5.55,1,2,5.0,Excellent
3039,2.99,3,2,5.0,Excellent
3040,1.75,2,2,4.5,Excellent
3041,3.17,6,2,4.3,Excellent
3042,2.45,2,2,4.0,Excellent
3043,3.37,2,2,4.0,Excellent
3044,2.46,2,2,5.0,Excellent
3045,1.97,1,2,5.0,Excellent
3046,5.98,25,2,4.5,Excellent
3047,17.95,1,2,5.0,Excellent
3048,7.99,1,2,5.0,Excellent
3049,1.89,3,2,4.7,Excellent
3050,4.88,1,2,5.0,Excellent
3051,2.97,1,2,4.0,Excellent
3052,2.98,12,2,4.3,Excellent
3053,2.9,4,2,4.5,Excellent
3054,2.89,3,2,4.7,Excellent
3055,5.97,1,2,5.0,Excellent
3056,2.67,1,2,5.0,Excellent
3057,2.1,3,2,5.0,Excellent
3058,8.19,2,2,5.0,Excellent
3059,3.1,1,2,5.0,Excellent
3060,1.89,3,1,4.3,Excellent
3061,2.15,17,1,4.5,Excellent
3062,2.19,15,1,4.7,Excellent
3063,2.5,1,1,5.0,Excellent
3064,2.05,4,1,4.8,Excellent
3065,6.91,1,1,5.0,Excellent
3066,7.99,2,1,5.0,Excellent
3067,5.24,5,1,4.8,Excellent
3068,6.99,17,1,4.9,Excellent
3069,2.3,4,1,5.0,Excellent
3070,2.45,13,1,4.0,Excellent
3071,11.37,1,1,5.0,Excellent
3072,0.0,9,1,4.7,Excellent
3073,5.99,2,1,5.0,Excellent
3074,1.99,11,1,4.0,Excellent
3075,1.6,2,1,4.0,Excellent
3076,6.6,1,1,5.0,Excellent
3077,0.0,1,1,5.0,Excellent
3078,1.89,4,1,5.0,Excellent
3079,3.9,2,1,5.0,Excellent
3080,2.98,3,1,5.0,Excellent
3081,3.48,1,1,5.0,Excellent
3082,2.79,1,1,5.0,Excellent
3083,1.99,2,1,5.0,Excellent
3084,1.5,1,1,5.0,Excellent
3085,1.6,44,1,4.3,Excellent
3086,2.99,1,1,5.0,Excellent
3087,1.99,141,1,4.1,Excellent
3088,2.99,31,1,4.5,Excellent
3089,2.77,1,1,5.0,Excellent
3090,7.97,2,1,5.0,Excellent
3091,2.5,8,1,5.0,Excellent
3092,7.83,3,1,4.0,Excellent
3093,5.25,2,1,4.5,Excellent
3094,1.78,5,1,5.0,Excellent
3095,3.5,2,1,5.0,Excellent
3096,3.49,1,1,5.0,Excellent
3097,1.96,36,1,4.8,Excellent
3098,4.41,1,1,5.0,Excellent
3099,5.49,6,1,4.5,Excellent
3100,2.16,12,1,4.6,Excellent
3101,5.19,1,1,5.0,Excellent
3102,2.65,1,1,5.0,Excellent
3103,10.99,6,1,4.5,Excellent
3104,2.71,1,1,4.0,Excellent
3105,1.9,2,1,4.0,Excellent
3106,2.46,4,1,4.8,Excellent
3107,2.48,9,1,4.2,Excellent
3108,2.95,1,1,4.0,Excellent
3109,9.0,1,1,4.0,Excellent
3110,6.94,2,1,4.0,Excellent
3111,7.97,2,1,4.5,Excellent
3112,3.09,1,1,5.0,Excellent
3113,5.89,1,1,5.0,Excellent
3114,5.0,44,1,4.2,Excellent
3115,2.4,4,1,5.0,Excellent
3116,3.49,1,1,5.0,Excellent
3117,3.4,5,1,5.0,Excellent
3118,1.59,25,1,4.2,Excellent
3119,3.99,1,1,5.0,Excellent
3120,1.33,9,1,4.6,Excellent
3121,1.96,1,1,5.0,Excellent
3122,4.47,1,1,5.0,Excellent
3123,4.88,2,1,5.0,Excellent
3124,7.97,1,1,5.0,Excellent
3125,0.39,2,1,4.5,Excellent
3126,1.73,1,1,5.0,Excellent
3127,2.67,1,1,5.0,Excellent
3128,1.6,16,1,4.2,Excellent
3129,7.71,30,9,4.0,Excellent
3130,2.64,2,9,5.0,Excellent
3131,2.29,4,9,4.8,Excellent
3132,2.13,18,9,4.6,Excellent
3133,12.57,1,9,5.0,Excellent
3134,3.47,16,9,4.6,Excellent
3135,2.15,26,9,4.8,Excellent
3136,10.75,1,9,5.0,Excellent
3137,2.1,3,9,5.0,Excellent
3138,2.45,1,9,5.0,Excellent
3139,1.5,2,9,5.0,Excellent
3140,14.99,4,9,4.3,Excellent
3141,3.29,6,9,4.3,Excellent
3142,1.85,1,9,5.0,Excellent
3143,1.49,23,9,4.4,Excellent
3144,1.99,1,9,5.0,Excellent
3145,1.75,1,9,5.0,Excellent
3146,4.65,1,9,5.0,Excellent
3147,1.79,1,9,5.0,Excellent
3148,0.99,1,9,5.0,Excellent
3149,4.95,3,9,4.7,Excellent
3150,1.49,2,9,4.5,Excellent
3151,1.42,4,9,5.0,Excellent
3152,0.0,1,9,5.0,Excellent
3153,1.55,64,9,4.7,Excellent
3154,1.65,1,9,5.0,Excellent
3155,3.5,2,9,5.0,Excellent
3156,4.95,1,9,5.0,Excellent
3157,4.65,2,9,5.0,Excellent
3158,1.7,2,9,5.0,Excellent
3159,4.99,2,9,5.0,Excellent
3160,2.0,6,9,4.8,Excellent
3161,4.99,1,9,5.0,Excellent
3162,2.99,4,9,4.0,Excellent
3163,5.9,1,9,5.0,Excellent
3164,1.99,1,9,5.0,Excellent
3165,1.99,1,9,5.0,Excellent
3166,4.95,1,9,5.0,Excellent
3167,1.53,12,9,4.7,Excellent
3168,2.99,1,9,5.0,Excellent
3169,4.5,25,9,4.5,Excellent
3170,0.0,1,9,5.0,Excellent
3171,3.0,2,9,4.5,Excellent
3172,2.95,1,9,5.0,Excellent
3173,44.99,1,0,5.0,Excellent
3174,21.99,1,0,5.0,Excellent
3175,9.48,1,2,5.0,Excellent
3176,26.99,1,2,4.0,Excellent
3177,36.99,1,2,5.0,Excellent
3178,0.0,1,2,5.0,Excellent
3179,5.69,36,2,4.8,Excellent
3180,15.95,3,2,4.0,Excellent
3181,2.24,1,1,5.0,Excellent
3182,9.61,99,1,4.4,Excellent
3183,32.99,2,1,4.0,Excellent
3184,0.0,1,1,5.0,Excellent
3185,27.98,46,4,4.7,Excellent
3186,7.44,4,4,5.0,Excellent
3187,14.14,1,4,5.0,Excellent
3188,25.05,204,12,4.4,Excellent
3189,19.99,1,12,5.0,Excellent
3190,0.0,1,12,5.0,Excellent
3191,21.99,14,12,4.4,Excellent
3192,3.99,5,12,5.0,Excellent
3193,0.0,9,12,4.4,Excellent
3194,10.99,4,12,4.8,Excellent
3195,6.04,33,12,4.3,Excellent
3196,35.47,2,12,4.0,Excellent
3197,12.39,14,12,4.2,Excellent
3198,9.02,2,12,4.5,Excellent
3199,23.95,59,3,4.8,Excellent
3200,1.5,15,3,4.3,Excellent
3201,35.25,3,3,4.7,Excellent
3202,31.37,1,3,5.0,Excellent
3203,8.99,1,3,5.0,Excellent
3204,30.49,20,3,4.3,Excellent
3205,2.99,3,3,4.0,Excellent
3206,5.0,1,3,5.0,Excellent
3207,17.99,1,3,5.0,Excellent
3208,40.99,1,3,4.0,Excellent
3209,10.17,18,3,4.1,Excellent
3210,49.5,1,3,5.0,Excellent
3211,5.99,3,3,5.0,Excellent
3212,9.99,4,3,4.5,Excellent
3213,2.65,26,3,4.0,Excellent
3214,45.83,4,3,5.0,Excellent
3215,11.94,8,1,4.8,Excellent
3216,16.46,5,1,4.6,Excellent
3217,13.51,2,1,4.0,Excellent
3218,15.99,7,1,4.4,Excellent
3219,17.99,1,1,5.0,Excellent
3220,2.65,4,1,4.0,Excellent
3221,23.36,1,1,5.0,Excellent
3222,19.99,1,1,5.0,Excellent
3223,1.29,1,1,5.0,Excellent
3224,32.49,7,1,4.4,Excellent
3225,25.0,7,1,4.0,Excellent
3226,1.26,1,1,5.0,Excellent
3227,21.99,3,1,5.0,Excellent
3228,33.99,5,1,4.4,Excellent
3229,26.6,1,1,5.0,Excellent
3230,4.14,1,1,4.0,Excellent
3231,0.0,1,1,4.0,Excellent
3232,14.4,2,1,4.5,Excellent
3233,9.99,26,1,4.0,Excellent
3234,0.0,2,1,4.5,Excellent
3235,0.0,4,1,4.3,Excellent
3236,21.88,25,2,4.4,Excellent
3237,12.99,3,2,4.3,Excellent
3238,12.36,11,2,4.5,Excellent
3239,7.99,1,2,5.0,Excellent
3240,10.98,124,8,4.3,Excellent
3241,17.51,6,8,4.2,Excellent
3242,33.99,9,8,4.1,Excellent
3243,13.99,22,2,4.8,Excellent
3244,13.99,1,2,5.0,Excellent
3245,12.25,1,2,5.0,Excellent
3246,38.98,2,2,5.0,Excellent
3247,13.98,1,2,5.0,Excellent
3248,21.99,1,2,5.0,Excellent
3249,6.38,13,2,4.2,Excellent
3250,17.9,1,2,4.0,Excellent
3251,14.99,34,2,4.1,Excellent
3252,17.94,3,2,4.0,Excellent
3253,31.29,1,2,5.0,Excellent
3254,19.95,7,2,4.7,Excellent
3255,0.0,4,2,5.0,Excellent
3256,19.99,1,2,4.0,Excellent
3257,16.6,1,2,5.0,Excellent
3258,0.0,6,2,4.3,Excellent
3259,3.99,2,2,5.0,Excellent
3260,24.99,1,2,5.0,Excellent
3261,49.6,3,1,4.7,Excellent
3262,19.99,8,1,4.3,Excellent
3263,0.0,1,1,5.0,Excellent
3264,31.99,1,1,5.0,Excellent
3265,6.54,18,1,4.4,Excellent
3266,33.56,31,1,4.0,Excellent
3267,11.98,12,1,4.6,Excellent
3268,0.0,3,1,5.0,Excellent
3269,26.99,1,1,5.0,Excellent
3270,33.88,2,1,4.0,Excellent
3271,20.99,1,1,4.0,Excellent
3272,0.0,1,1,5.0,Excellent
3273,0.0,1,1,5.0,Excellent
3274,7.99,4,1,4.5,Excellent
3275,2.88,8,1,4.5,Excellent
3276,4.59,11,1,4.5,Excellent
3277,16.4,1,1,4.0,Excellent
3278,1.29,1,1,5.0,Excellent
3279,9.96,23,1,4.4,Excellent
3280,11.99,1,1,5.0,Excellent
